# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
AC_114                      1562   0.02   2.18  1.44  0.00  0.00  8.30  7.46  9.33  0.30  0.30  0.30   2.78e-03   2.71e-03   2.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.157   55.7   1.06    265
CL_0024+17                   929   0.01   1.55  4.36  0.00  0.00 18.45  9.14 74.83  0.30  0.30  0.30   5.13e-04   4.70e-04   6.05e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.031   37.1   0.85     59
CL_1221+4918                1662   0.01   1.41  1.44  0.00  0.00  7.11  5.83  8.83  0.30  0.30  0.30   5.97e-04   5.57e-04   6.40e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.025   62.2   0.92     75
CL_J0542.8-4100              914   0.01   1.42  3.59  0.00  0.00  5.85  4.69  7.61  0.30  0.30  0.30   5.94e-04   5.37e-04   6.51e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.025   66.4   0.91     55
CL_J1113.1-2615              915   0.01   1.39  5.51  0.00  0.00  3.17  2.35  4.42  0.30  0.30  0.30   2.34e-04   1.87e-04   2.84e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.007   55.3   1.20     56
CL_J1226.9+3332              932   0.01   1.53  1.37  0.00  0.00  8.63  5.67 14.78  0.30  0.30  0.30   1.30e-03   1.17e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.065   35.4   0.47     24
CL_J2302.8+0844              918   0.01   1.64  5.05  0.00  0.00  4.34  3.21  6.08  0.30  0.30  0.30   2.84e-04   2.45e-04   3.33e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.010   50.7   0.96     80
CYGNUS_A                     360   0.07   2.39 35.23  0.00  0.00  8.16  7.74  8.62  0.72  0.72  0.72   1.66e-02   1.64e-02   1.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.938   83.2   1.28    320
ESO_3060170                 3189   0.11   5.29  3.43  0.00  0.00  3.26  2.89  3.71  0.30  0.30  0.30   6.35e-03   5.82e-03   6.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.206   74.1   0.86    129
ESO_5520200                 3206   0.13   5.77  4.29  0.00  0.00  2.64  2.29  3.10  0.30  0.30  0.30   3.71e-03   3.29e-03   4.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.109   55.2   1.24    142
EXO_0422-086                4183   0.10   7.87  6.22  0.00  0.00  3.65  3.34  4.01  0.30  0.30  0.30   1.64e-02   1.55e-02   1.74e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.574   74.0   0.77    203
HERCULES_A                  1625   0.02   2.32  6.27  0.00  0.00  4.59  4.05  5.26  0.45  0.45  0.45   4.21e-03   3.96e-03   4.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.210   67.3   0.80    108
IRAS_09104+4109              509   0.01   1.98  1.36  0.00  0.00 79.90 76.41 79.90  0.30  0.30  0.30   7.81e-03   7.55e-03   8.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  0.472   82.8   4.16    115
MACS_J0011.7-1523           6105   0.02   1.74  2.08  0.00  0.00  6.95  6.15  7.97  0.30  0.30  0.30   2.34e-03   2.25e-03   2.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3600  0.110   81.7   0.87    132
MACS_J0159.8-0849           6106   0.01   2.15  2.01  0.00  0.00  9.36  8.29 10.66  0.30  0.30  0.30   3.93e-03   3.83e-03   4.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.199   83.1   1.10    184
