###### Started simulating spectra at Wed Nov  1 18:13:19 2006 ######
# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2
ABELL_0773             5006   7.96   0.50   0.85   0.495000   0.517600  4.114e-03  1.763e-03
ABELL_0773             5006   7.96   0.50   0.95   0.495000   0.532400  4.598e-03  9.227e-04
exited via overflow
ABELL_0773             5006   7.96   0.75   0.85   0.495000   0.528400  4.114e-03  1.085e-03
exited via overflow
ABELL_0773             5006   7.96   0.75   0.95   0.495000   0.539800  4.598e-03  6.087e-04
exited via overflow
ABELL_0773             5006   7.96   1.00   0.85   0.495000   0.509900  4.114e-03  9.420e-04
ABELL_0773             5006   7.96   1.00   0.95   0.495000   0.536900  4.598e-03  5.463e-04
exited via overflow
ABELL_0781              534   5.88   0.50   0.85   0.205000   0.213400  1.827e-03  8.478e-04
ABELL_0781              534   5.88   0.50   0.95   0.205000   0.222100  2.043e-03  4.856e-04
exited via overflow
ABELL_0781              534   5.88   0.75   0.85   0.205000   0.215200  1.827e-03  6.661e-04
ABELL_0781              534   5.88   0.75   0.95   0.205000   0.218500  2.043e-03  3.035e-04
exited via overflow
ABELL_0781              534   5.88   1.00   0.85   0.205000   0.211400  1.827e-03  4.697e-04
ABELL_0781              534   5.88   1.00   0.95   0.205000   0.221300  2.043e-03  2.848e-04
exited via overflow
ABELL_0907             3185   5.67   0.50   0.85   0.717000   0.747600  5.848e-03  2.291e-03
ABELL_0907             3185   5.67   0.50   0.95   0.717000   0.781300  6.536e-03  1.476e-03
exited via overflow
ABELL_0907             3185   5.67   0.75   0.85   0.717000   0.747900  5.848e-03  1.670e-03
ABELL_0907             3185   5.67   0.75   0.95   0.717000   0.775300  6.536e-03  9.227e-04
exited via overflow
ABELL_0907             3185   5.67   1.00   0.85   0.717000   0.744400  5.848e-03  1.428e-03
ABELL_0907             3185   5.67   1.00   0.95   0.717000   0.786400  6.536e-03  8.657e-04
exited via overflow
ABELL_0963              903   6.62   0.50   0.85   0.904000   1.031000  5.058e-03  2.421e-04
exited via overflow
ABELL_0963              903   6.62   0.50   0.95   0.904000   1.099000  5.653e-03  1.344e-04
exited via overflow
ABELL_0963              903   6.62   0.75   0.85   0.904000   1.030000  5.058e-03  2.421e-04
exited via overflow
ABELL_0963              903   6.62   0.75   0.95   0.904000   1.113000  5.653e-03  1.194e-04
exited via overflow
ABELL_0963              903   6.62   1.00   0.85   0.904000   1.031000  5.058e-03  2.421e-04
exited via overflow
ABELL_0963              903   6.62   1.00   0.95   0.904000   1.113000  5.653e-03  1.194e-04
exited via overflow
#########################
# 2220: no fit data in ../fits/dat/adj_robs-70_nhfro_fefro_7-7.dat
# 2220: no ARF file for robs-70
# 2220: no RMF file for robs-70
ABELL_1068             1652   4.97   0.50   0.85   0.843000   0.975700  4.275e-03  1.913e-04
exited via overflow
ABELL_1068             1652   4.97   0.50   0.95   0.843000   1.030000  4.778e-03  7.465e-05
exited via overflow
ABELL_1068             1652   4.97   0.75   0.85   0.843000   0.972200  4.275e-03  1.913e-04
exited via overflow
ABELL_1068             1652   4.97   0.75   0.95   0.843000   1.043000  4.778e-03  7.465e-05
exited via overflow
ABELL_1068             1652   4.97   1.00   0.85   0.843000   0.972800  4.275e-03  1.913e-04
exited via overflow
ABELL_1068             1652   4.97   1.00   0.95   0.843000   1.039000  4.778e-03  8.398e-05
exited via overflow
ABELL_1204             2205   3.73   0.50   0.85   0.325000   0.344800  2.610e-03  6.425e-04
exited via overflow
ABELL_1204             2205   3.73   0.50   0.95   0.325000   0.356900  2.917e-03  4.089e-04
exited via overflow
ABELL_1204             2205   3.73   0.75   0.85   0.325000   0.340700  2.610e-03  5.077e-04
exited via overflow
ABELL_1204             2205   3.73   0.75   0.95   0.325000   0.357800  2.917e-03  2.556e-04
exited via overflow
ABELL_1204             2205   3.73   1.00   0.85   0.325000   0.337100  2.610e-03  4.239e-04
exited via overflow
ABELL_1204             2205   3.73   1.00   0.95   0.325000   0.355600  2.917e-03  2.698e-04
exited via overflow
ABELL_1361             2200   5.75   0.50   0.85   0.365000   0.415700  1.743e-03  6.643e-05
exited via overflow
ABELL_1361             2200   5.75   0.50   0.95   0.365000   0.457000  1.948e-03  3.686e-05
exited via overflow
ABELL_1361             2200   5.75   0.75   0.85   0.365000   0.421200  1.743e-03  6.643e-05
exited via overflow
ABELL_1361             2200   5.75   0.75   0.95   0.365000   0.460700  1.948e-03  3.686e-05
exited via overflow
ABELL_1361             2200   5.75   1.00   0.85   0.365000   0.422700  1.743e-03  7.473e-05
exited via overflow
ABELL_1361             2200   5.75   1.00   0.95   0.365000   0.450300  1.948e-03  4.147e-05
exited via overflow
ABELL_1413             5003   7.58   0.50   0.85   1.015000   1.064000  9.180e-03  3.858e-03
ABELL_1413             5003   7.58   0.50   0.95   1.015000   1.092000  1.026e-02  1.972e-03
exited via overflow
ABELL_1413             5003   7.58   0.75   0.85   1.015000   1.062000  9.180e-03  2.713e-03
ABELL_1413             5003   7.58   0.75   0.95   1.015000   1.100000  1.026e-02  1.476e-03
exited via overflow
ABELL_1413             5003   7.58   1.00   0.85   1.015000   1.060000  9.180e-03  2.285e-03
ABELL_1413             5003   7.58   1.00   0.95   1.015000   1.103000  1.026e-02  1.312e-03
exited via overflow
ABELL_1423              538   6.84   0.50   0.85   0.186000   0.187300  1.479e-03  4.239e-04
exited via overflow
ABELL_1423              538   6.84   0.50   0.95   0.186000   0.200700  1.653e-03  2.531e-04
exited via overflow
ABELL_1423              538   6.84   0.75   0.85   0.186000   0.195000  1.479e-03  2.998e-04
ABELL_1423              538   6.84   0.75   0.95   0.186000   0.203500  1.653e-03  2.132e-04
exited via overflow
ABELL_1423              538   6.84   1.00   0.85   0.186000   0.193700  1.479e-03  3.155e-04
ABELL_1423              538   6.84   1.00   0.95   0.186000   0.210600  1.653e-03  1.513e-04
exited via overflow
ABELL_1650             4178   6.17   0.50   0.85   2.139000   2.357000  1.096e-02  6.543e-04
exited via overflow
ABELL_1650             4178   6.17   0.50   0.95   2.139000   2.524000  1.226e-02  3.874e-04
exited via overflow
ABELL_1650             4178   6.17   0.75   0.85   2.139000   2.354000  1.096e-02  5.463e-04
exited via overflow
ABELL_1650             4178   6.17   0.75   0.95   2.139000   2.544000  1.226e-02  3.826e-04
exited via iteration cut-off
ABELL_1650             4178   6.17   1.00   0.85   2.139000   2.337000  1.096e-02  6.543e-04
exited via overflow
ABELL_1650             4178   6.17   1.00   0.95   2.139000   2.537000  1.226e-02  4.252e-04
exited via iteration cut-off
ABELL_1651             4185   6.66   0.50   0.85   1.668000   1.720000  1.147e-02  2.538e-03
ABELL_1651             4185   6.66   0.50   0.95   1.668000   1.818000  1.282e-02  1.476e-03
exited via overflow
ABELL_1651             4185   6.66   0.75   0.85   1.668000   1.735000  1.147e-02  1.929e-03
ABELL_1651             4185   6.66   0.75   0.95   1.668000   1.811000  1.282e-02  1.096e-03
exited via overflow
ABELL_1651             4185   6.66   1.00   0.85   1.668000   1.725000  1.147e-02  1.929e-03
ABELL_1651             4185   6.66   1.00   0.95   1.668000   1.796000  1.282e-02  1.096e-03
exited via overflow
ABELL_1664             1648   4.79   0.50   0.85   0.473000   0.520100  2.915e-03  7.228e-04
exited via overflow
ABELL_1664             1648   4.79   0.50   0.95   0.473000   0.541600  3.258e-03  3.444e-04
exited via overflow
ABELL_1664             1648   4.79   0.75   0.85   0.473000   0.506800  2.915e-03  5.126e-04
exited via overflow
ABELL_1664             1648   4.79   0.75   0.95   0.473000   0.533000  3.258e-03  3.061e-04
exited via overflow
ABELL_1664             1648   4.79   1.00   0.85   0.473000   0.515900  2.915e-03  5.411e-04
exited via overflow
ABELL_1664             1648   4.79   1.00   0.95   0.473000   0.550400  3.258e-03  2.724e-04
exited via overflow
ABELL_1682             3244   7.21   0.50   0.85   0.320000   0.333400  2.796e-03  1.406e-03
ABELL_1682             3244   7.21   0.50   0.95   0.320000   0.337100  3.125e-03  7.770e-04
exited via overflow
ABELL_1682             3244   7.21   0.75   0.85   0.320000   0.333600  2.796e-03  8.814e-04
ABELL_1682             3244   7.21   0.75   0.95   0.320000   0.340100  3.125e-03  5.411e-04
exited via overflow
ABELL_1682             3244   7.21   1.00   0.85   0.320000   0.331000  2.796e-03  7.139e-04
ABELL_1682             3244   7.21   1.00   0.95   0.320000   0.350100  3.125e-03  4.601e-04
exited via overflow
ABELL_1689             5004   9.75   0.50   0.85   1.498000   1.572000  1.215e-02  5.426e-03
ABELL_1689             5004   9.75   0.50   0.95   1.498000   1.614000  1.358e-02  2.961e-03
exited via overflow
ABELL_1689             5004   9.75   0.75   0.85   1.498000   1.555000  1.215e-02  3.391e-03
ABELL_1689             5004   9.75   0.75   0.95   1.498000   1.596000  1.358e-02  1.850e-03
exited via overflow
ABELL_1689             5004   9.75   1.00   0.85   1.498000   1.557000  1.215e-02  3.014e-03
ABELL_1689             5004   9.75   1.00   0.95   1.498000   1.621000  1.358e-02  1.661e-03
exited via overflow
ABELL_1758             2213  15.88   0.50   0.85   0.734000   0.796200  4.828e-03  5.767e-04
exited via overflow
ABELL_1758             2213  15.88   0.50   0.95   0.734000   0.870900  5.396e-03  3.444e-04
exited via overflow
ABELL_1758             2213  15.88   0.75   0.85   0.734000   0.790800  4.828e-03  4.601e-04
exited via overflow
ABELL_1758             2213  15.88   0.75   0.95   0.734000   0.872300  5.396e-03  3.061e-04
exited via overflow
ABELL_1758             2213  15.88   1.00   0.85   0.734000   0.803000  4.828e-03  4.601e-04
exited via overflow
ABELL_1758             2213  15.88   1.00   0.95   0.734000   0.873000  5.396e-03  3.061e-04
exited via overflow
ABELL_1763             3591   7.70   0.50   0.85   0.685000   0.719100  5.619e-03  3.391e-03
ABELL_1763             3591   7.70   0.50   0.95   0.685000   0.730800  6.280e-03  1.753e-03
exited via overflow
ABELL_1763             3591   7.70   0.75   0.85   0.685000   0.720000  5.619e-03  2.062e-03
exited via overflow
ABELL_1763             3591   7.70   0.75   0.95   0.685000   0.740800  6.280e-03  1.096e-03
exited via overflow
ABELL_1763             3591   7.70   1.00   0.85   0.685000   0.718800  5.619e-03  1.785e-03
ABELL_1763             3591   7.70   1.00   0.95   0.685000   0.735800  6.280e-03  9.739e-04
exited via overflow
ABELL_1835              495  10.04   0.50   0.85   1.807000   2.079000  1.054e-02  4.358e-04
exited via iteration cut-off
exited via overflow
ABELL_1835              495  10.04   0.50   0.95   1.807000   2.255000  1.178e-02  1.699e-04
exited via overflow
ABELL_1835              495  10.04   0.75   0.85   1.807000   2.097000  1.054e-02  3.874e-04
exited via overflow
ABELL_1835              495  10.04   0.75   0.95   1.807000   2.246000  1.178e-02  1.194e-04
exited via overflow
ABELL_1835              495  10.04   1.00   0.85   1.807000   2.085000  1.054e-02  3.874e-04
exited via overflow
ABELL_1835              495  10.04   1.00   0.95   1.807000   2.264000  1.178e-02  1.699e-04
exited via overflow
ABELL_1942             3290   4.99   0.50   0.85   0.103000   0.107100  9.265e-04  4.626e-04
ABELL_1942             3290   4.99   0.50   0.95   0.103000   0.113300  1.035e-03  2.421e-04
exited via overflow
ABELL_1942             3290   4.99   0.75   0.85   0.103000   0.108700  9.265e-04  2.672e-04
exited via overflow
ABELL_1942             3290   4.99   0.75   0.95   0.103000   0.112400  1.035e-03  1.686e-04
exited via overflow
ABELL_1942             3290   4.99   1.00   0.85   0.103000   0.106900  9.265e-04  2.348e-04
ABELL_1942             3290   4.99   1.00   0.95   0.103000   0.114100  1.035e-03  1.597e-04
exited via overflow
ABELL_1991             3193   2.57   0.50   0.85   0.670000   0.751000  3.672e-03  2.421e-04
exited via overflow
ABELL_1991             3193   2.57   0.50   0.95   0.670000   0.807400  4.104e-03  1.512e-04
exited via overflow
ABELL_1991             3193   2.57   0.75   0.85   0.670000   0.764300  3.672e-03  2.421e-04
exited via overflow
ABELL_1991             3193   2.57   0.75   0.95   0.670000   0.791200  4.104e-03  1.063e-04
exited via overflow
ABELL_1991             3193   2.57   1.00   0.85   0.670000   0.754200  3.672e-03  2.152e-04
exited via overflow
ABELL_1991             3193   2.57   1.00   0.95   0.670000   0.809400  4.104e-03  1.512e-04
exited via overflow
ABELL_2029             4977   8.33   0.50   0.85   5.929000   6.341000  3.077e-02  1.953e-03
exited via iteration cut-off
exited via overflow
ABELL_2029             4977   8.33   0.50   0.95   5.929000   6.826000  3.439e-02  1.116e-03
exited via iteration cut-off
exited via overflow
ABELL_2029             4977   8.33   0.75   0.85   5.929000   6.359000  3.077e-02  1.753e-03
exited via overflow
ABELL_2029             4977   8.33   0.75   0.95   5.929000   6.904000  3.439e-02  1.224e-03
exited via iteration cut-off
ABELL_2029             4977   8.33   1.00   0.85   5.929000   6.350000  3.077e-02  1.953e-03
exited via iteration cut-off
exited via overflow
ABELL_2029             4977   8.33   1.00   0.95   5.929000   6.836000  3.439e-02  1.116e-03
exited via iteration cut-off
exited via overflow
ABELL_2029             6101   8.24   0.50   0.85   4.897000   5.095000  3.366e-02  6.425e-03
ABELL_2029             6101   8.24   0.50   0.95   4.897000   5.198000  3.762e-02  3.156e-03
exited via overflow
ABELL_2029             6101   8.24   0.75   0.85   4.897000   5.085000  3.366e-02  4.836e-03
ABELL_2029             6101   8.24   0.75   0.95   4.897000   5.280000  3.762e-02  2.657e-03
exited via overflow
ABELL_2029             6101   8.24   1.00   0.85   4.897000   5.122000  3.366e-02  5.077e-03
ABELL_2029             6101   8.24   1.00   0.95   4.897000   5.222000  3.762e-02  2.657e-03
exited via overflow
ABELL_2034             2204   7.16   0.50   0.85   1.379000   1.434000  9.775e-03  2.170e-03
ABELL_2034             2204   7.16   0.50   0.95   1.379000   1.510000  1.092e-02  1.325e-03
exited via overflow
ABELL_2034             2204   7.16   0.75   0.85   1.379000   1.434000  9.775e-03  1.696e-03
ABELL_2034             2204   7.16   0.75   0.95   1.379000   1.510000  1.092e-02  9.227e-04
exited via overflow
ABELL_2034             2204   7.16   1.00   0.85   1.379000   1.441000  9.775e-03  1.611e-03
ABELL_2034             2204   7.16   1.00   0.95   1.379000   1.494000  1.092e-02  8.741e-04
exited via overflow
ABELL_2104              895   8.48   0.50   0.85   0.919000   0.983100  5.635e-03  9.138e-04
exited via overflow
ABELL_2104              895   8.48   0.50   0.95   0.919000   1.025000  6.299e-03  4.358e-04
exited via overflow
ABELL_2104              895   8.48   0.75   0.85   0.919000   0.976100  5.635e-03  6.425e-04
exited via overflow
ABELL_2104              895   8.48   0.75   0.95   0.919000   1.029000  6.299e-03  3.874e-04
exited via overflow
ABELL_2104              895   8.48   1.00   0.85   0.919000   0.975400  5.635e-03  6.782e-04
exited via overflow
ABELL_2104              895   8.48   1.00   0.95   0.919000   1.035000  6.299e-03  3.874e-04
exited via overflow
ABELL_2111              544   7.04   0.50   0.85   0.372000   0.385500  2.907e-03  1.041e-03
ABELL_2111              544   7.04   0.50   0.95   0.372000   0.408500  3.249e-03  5.463e-04
exited via overflow
ABELL_2111              544   7.04   0.75   0.85   0.372000   0.390500  2.907e-03  7.494e-04
ABELL_2111              544   7.04   0.75   0.95   0.372000   0.403600  3.249e-03  4.317e-04
exited via overflow
ABELL_2111              544   7.04   1.00   0.85   0.372000   0.387700  2.907e-03  6.328e-04
ABELL_2111              544   7.04   1.00   0.95   0.372000   0.410500  3.249e-03  3.874e-04
exited via overflow
ABELL_2124             3238   5.14   0.50   0.85   0.127000   0.138900  6.145e-04  7.012e-05
exited via overflow
ABELL_2124             3238   5.14   0.50   0.95   0.127000   0.150100  6.869e-04  3.691e-05
exited via overflow
ABELL_2124             3238   5.14   0.75   0.85   0.127000   0.142700  6.145e-04  5.255e-05
exited via overflow
ABELL_2124             3238   5.14   0.75   0.95   0.127000   0.151400  6.869e-04  3.281e-05
exited via overflow
ABELL_2124             3238   5.14   1.00   0.85   0.127000   0.143400  6.145e-04  6.643e-05
exited via overflow
ABELL_2124             3238   5.14   1.00   0.95   0.127000   0.152200  6.869e-04  3.691e-05
exited via overflow
#########################
# 1228: no fit data in ../fits/dat/adj_robs-70_nhfro_fefro_7-7.dat
# 1228: no ARF file for robs-70
# 1228: no RMF file for robs-70
ABELL_2147             3211   3.99   0.50   0.85   1.303000   1.361000  9.095e-03  1.785e-03
ABELL_2147             3211   3.99   0.50   0.95   1.303000   1.417000  1.016e-02  9.739e-04
exited via overflow
ABELL_2147             3211   3.99   0.75   0.85   1.303000   1.363000  9.095e-03  1.356e-03
