# Model: wabs(mekal) for inner50chi spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk   cash    dof
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.05  1.60 12.79  0.00  0.00  3.94   2.07e-05   0.00e+00   3.30e-05  0.50 -0.05  6.75  1.334 -86047.451 86047450572320508387497345024.000  0.5600  0.001      0 208.99    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  1.60  0.96  3.05  0.06  0.00 10.86   2.20e-05   0.00e+00   4.43e-05  0.26 -0.02  3.44  1.420 -91588.762 91588761706555679867926478848.000  0.5600  0.001      0 148.34    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.79  1.72 11.54  0.00  0.00  1.25   1.75e-05   1.24e-05   2.83e-05  0.62 -0.08  8.24  1.131 -72991.051 72991050988553578802929729536.000  0.5600  0.001      0 204.09    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.19  1.74  6.37  0.00  0.00  3.75   1.89e-05   0.00e+00   2.87e-05  0.52 -0.05  6.87  1.222 -78869.927 78869927159209164184393613312.000  0.5600  0.001      0 182.61    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.19  1.74  6.37  0.00  0.00  3.75   1.89e-05   0.00e+00   2.87e-05  0.52 -0.05  6.87  1.222 -78869.927 78869927159209164184393613312.000  0.5600  0.001      0 182.61    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  1.86  1.26  3.08  0.00  0.00  0.76   3.38e-05   1.87e-05   5.13e-05  0.30 -0.01  4.00  2.178 -140484.495 140484495317377738718629068800.000  0.5600  0.001      0 158.96    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  2.06  1.25  4.19  0.00  0.00  1.57   2.26e-05   0.00e+00   3.84e-05  0.34 -0.02  4.44  1.457 -93995.421 93995421436004162642601050112.000  0.5600  0.001      0 169.81    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  2.42  1.43  5.22  0.00  0.00  1.56   2.13e-05   1.08e-05   3.36e-05  0.40 -0.03  5.23  1.377 -88860.770 88860770031217474460027191296.000  0.5600  0.001      0 187.97    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  2.90  1.57  7.73  0.00  0.00  1.01   1.81e-05   1.45e-05   2.87e-05  0.48 -0.04  6.29  1.169 -75442.248 75442247658688857443733078016.000  0.5600  0.001      0 179.06    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.50  1.86 12.01  0.71  0.00 21.15   1.36e-05   0.00e+00   2.61e-05  0.57 -0.05  7.66  0.878 -56624.350 56624349635796038808277876736.000  0.5600  0.001      0 204.74    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  2.06  1.14  4.42  0.14  0.00  8.13   1.80e-05   0.00e+00   3.42e-05  0.34 -0.03  4.44  1.160 -74868.678 74868678459937569535034392576.000  0.5600  0.001      0 193.99    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  4.30  1.62 42.47  0.00  0.00  6.32   1.45e-05   0.00e+00   2.22e-05  0.71 -0.12 11.29  0.935 -60335.484 60335483870967741644776931328.000  0.5600  0.001      0 211.56    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.53  1.84  9.36  0.22  0.00  4.31   1.90e-05   0.00e+00   2.95e-05  0.58 -0.06  7.64  1.226 -79112.175 79112174817898025466753712128.000  0.5600  0.001      0 205.99    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.53  1.84  9.36  0.22  0.00  4.31   1.90e-05   0.00e+00   2.95e-05  0.58 -0.06  7.64  1.226 -79112.175 79112174817898025466753712128.000  0.5600  0.001      0 205.99    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  1.87  1.41  2.70 996.88 107.08 10.00   2.88e-08   2.00e-08   1.60e-05  0.31 -0.01  4.01  0.002 -119.976 119976274713839749071634432.000  0.5600  0.001      0 172.39    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  4.40  2.52  9.53  0.00  0.00  1.40   2.35e-05   1.57e-05   3.21e-05  0.72 -0.05  9.49  1.519 -97986.264 97986264308012483283869761536.000  0.5600  0.001      0 203.47    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  4.40  2.52  9.53  0.00  0.00  1.40   2.35e-05   1.57e-05   3.21e-05  0.72 -0.05  9.49  1.519 -97986.264 97986264308012483283869761536.000  0.5600  0.001      0 203.47    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.69  4.78  7.01  0.00  0.00  0.19   9.35e-04   8.77e-04   9.83e-04  0.96  0.77  1.22  0.991  0.902  1.050  0.0750  0.109      0 436.90    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.43  5.34  8.11  0.00  0.00  0.15   9.37e-04   8.91e-04   9.81e-04  1.08  0.86  1.41  0.992  0.912  1.049  0.0750  0.112      0 503.36    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.43  5.34  8.11  0.00  0.00  0.15   9.37e-04   8.91e-04   9.81e-04  1.08  0.86  1.41  0.992  0.912  1.049  0.0750  0.112      0 503.36    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  4.74  4.07  5.68  0.00  0.00  0.13   9.94e-04   9.40e-04   1.05e-03  0.80  0.65  0.99  1.053  0.964  1.120  0.0750  0.113      0 404.53    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.74  4.78  7.07  0.00  0.00  0.19   9.25e-04   8.71e-04   9.75e-04  0.97  0.77  1.23  0.980  0.895  1.041  0.0750  0.109      0 405.20    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.22  5.12  7.64  0.01  0.00  0.29   9.65e-04   8.98e-04   1.02e-03  1.05  0.83  1.33  1.023  0.925  1.086  0.0750  0.115      0 411.77    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.22  5.12  7.64  0.01  0.00  0.29   9.65e-04   8.98e-04   1.02e-03  1.05  0.83  1.33  1.023  0.925  1.086  0.0750  0.115      0 411.77    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  8.02  6.42 10.60  0.05  0.00  0.44   8.93e-04   8.20e-04   9.41e-04  1.35  1.04  1.83  0.946  0.848  1.005  0.0750  0.109      0 432.64    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.63  5.43  8.39  0.00  0.00  0.23   9.02e-04   8.50e-04   9.47e-04  1.12  0.88  1.45  0.956  0.873  1.012  0.0750  0.108      0 423.40    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.63  5.43  8.39  0.00  0.00  0.23   9.02e-04   8.50e-04   9.47e-04  1.12  0.88  1.45  0.956  0.873  1.012  0.0750  0.108      0 423.40    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.77  4.86  7.08  0.12  0.00  0.41   9.56e-04   8.81e-04   1.02e-03  0.97  0.78  1.23  1.013  0.910  1.090  0.0750  0.115      0 477.06    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.24  5.17  7.79  0.00  0.00  0.12   9.46e-04   8.99e-04   9.91e-04  1.05  0.84  1.35  1.002  0.920  1.060  0.0750  0.112      0 453.27    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  7.29  5.86  9.62  0.10  0.00  0.48   8.66e-04   7.95e-04   9.22e-04  1.23  0.95  1.66  0.918  0.821  0.983  0.0750  0.106      0 428.71    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.54  4.66  6.76  0.00  0.00  0.13   9.31e-04   8.82e-04   9.80e-04  0.93  0.75  1.18  0.986  0.904  1.047  0.0750  0.109      0 406.54    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  6.27  5.22  7.88  0.02  0.00  0.32   9.53e-04   8.79e-04   1.00e-03  1.05  0.84  1.37  1.010  0.907  1.073  0.0750  0.114      0 422.79    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.98  4.99  7.40  0.00  0.00  0.13   9.38e-04   8.91e-04   9.84e-04  1.01  0.81  1.29  0.993  0.912  1.052  0.0750  0.111      0 438.39    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.98  4.99  7.40  0.00  0.00  0.13   9.38e-04   8.91e-04   9.84e-04  1.01  0.81  1.29  0.993  0.912  1.052  0.0750  0.111      0 438.39    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  7.29  5.94  9.37  0.00  0.00  0.21   9.28e-04   9.00e-04   9.71e-04  1.23  0.96  1.62  0.983  0.913  1.038  0.0750  0.112      0 425.47    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.91  4.93  7.18  0.32  0.02  0.74   9.05e-04   8.18e-04   9.97e-04  0.99  0.79  1.25  0.959  0.847  1.061  0.0750  0.115      0 484.03    431
ZWCL_1215                   4184   0.00    1.0  1.76  0.00  0.00  5.44  4.54  6.63  0.00  0.00  0.22   9.16e-04   8.52e-04   9.67e-04  0.92  0.73  1.16  0.970  0.878  1.032  0.0750  0.106      0 446.02    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.15  3.80  4.55  0.85  0.59  1.19   4.34e-04   3.93e-04   4.73e-04  0.98  0.87  1.10  0.863  0.774  0.952  0.3280  0.063      0 410.60    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.15  3.80  4.55  0.85  0.59  1.19   4.34e-04   3.93e-04   4.73e-04  0.98  0.87  1.10  0.863  0.774  0.952  0.3280  0.063      0 410.60    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.93  3.54  4.39  0.23  0.10  0.41   5.50e-04   5.15e-04   5.96e-04  0.93  0.82  1.06  1.093  1.009  1.200  0.3280  0.065      0 431.23    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.11  3.69  4.61  0.22  0.08  0.42   5.29e-04   4.93e-04   5.70e-04  0.97  0.85  1.11  1.052  0.966  1.148  0.3280  0.063      0 408.43    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.11  3.69  4.61  0.22  0.08  0.42   5.29e-04   4.93e-04   5.70e-04  0.97  0.85  1.11  1.052  0.966  1.148  0.3280  0.063      0 408.43    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.89  3.54  4.29  0.52  0.40  0.65   4.79e-04   4.39e-04   5.23e-04  0.92  0.81  1.04  0.953  0.863  1.051  0.3280  0.062      0 399.31    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.89  3.54  4.29  0.52  0.40  0.65   4.79e-04   4.39e-04   5.23e-04  0.92  0.81  1.04  0.953  0.863  1.051  0.3280  0.062      0 399.31    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.14  3.74  4.62  0.28  0.12  0.48   5.25e-04   4.89e-04   5.67e-04  0.98  0.86  1.11  1.045  0.959  1.143  0.3280  0.064      0 378.50    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.05  3.68  4.48  0.46  0.28  0.70   4.83e-04   4.47e-04   5.23e-04  0.96  0.85  1.08  0.960  0.877  1.053  0.3280  0.062      0 404.89    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.97  3.59  4.41  0.25  0.10  0.44   5.49e-04   5.06e-04   5.88e-04  0.94  0.83  1.06  1.092  0.993  1.187  0.3280  0.065      0 407.10    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.62  4.17  5.18  0.48  0.28  0.61   4.86e-04   4.51e-04   5.24e-04  1.09  0.96  1.25  0.965  0.885  1.055  0.3280  0.064      0 430.11    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.94  3.58  4.37  0.51  0.30  0.78   4.72e-04   4.32e-04   5.15e-04  0.93  0.82  1.05  0.939  0.850  1.036  0.3280  0.061      0 397.20    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.00  3.64  4.43  0.44  0.26  0.67   4.92e-04   4.54e-04   5.32e-04  0.94  0.84  1.07  0.978  0.891  1.071  0.3280  0.062      0 310.54    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.20  3.78  4.69  0.24  0.10  0.43   5.34e-04   4.95e-04   5.70e-04  0.99  0.87  1.13  1.062  0.972  1.151  0.3280  0.064      0 397.48    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.20  3.78  4.69  0.24  0.10  0.43   5.34e-04   4.95e-04   5.70e-04  0.99  0.87  1.13  1.062  0.972  1.151  0.3280  0.064      0 397.48    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.33  3.91  4.83  0.53  0.31  0.80   4.69e-04   4.32e-04   5.09e-04  1.02  0.90  1.16  0.932  0.847  1.024  0.3280  0.062      0 454.83    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.31  3.89  4.80  0.43  0.24  0.68   5.06e-04   4.69e-04   5.50e-04  1.02  0.89  1.16  1.007  0.920  1.106  0.3280  0.065      0 408.83    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.99  3.61  4.45  0.38  0.19  0.62   4.94e-04   4.55e-04   5.38e-04  0.94  0.83  1.07  0.981  0.893  1.082  0.3280  0.062      0 399.94    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  4.52  4.04  5.12  0.19  0.05  0.37   5.34e-04   4.97e-04   5.66e-04  1.07  0.93  1.23  1.061  0.975  1.144  0.3280  0.064      0 427.60    431
ZWCL_1358+6245               516   0.00    1.0  1.94  0.00  0.00  3.91  3.55  4.35  0.36  0.20  0.58   5.14e-04   4.76e-04   5.57e-04  0.92  0.82  1.05  1.021  0.934  1.121  0.3280  0.064      0 404.48    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  7.27  5.40 11.14  0.65  0.14  1.51   1.86e-04   1.56e-04   2.15e-04  0.84  0.53  1.45  0.963  0.772  1.146  0.3800  0.017      0 364.91    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  6.22  4.61  9.38  0.36  0.00  1.07   1.87e-04   1.59e-04   2.18e-04  0.72  0.46  1.23  0.970  0.788  1.162  0.3800  0.016      0 341.18    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  7.34  5.55 10.64  0.90  0.32  1.85   1.86e-04   1.56e-04   2.17e-04  0.84  0.55  1.41  0.965  0.771  1.156  0.3800  0.018      0 399.54    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  7.34  5.55 10.64  0.90  0.32  1.85   1.86e-04   1.56e-04   2.17e-04  0.84  0.55  1.41  0.965  0.771  1.156  0.3800  0.018      0 399.54    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  9.96  7.16 15.53  1.41  0.58  3.02   1.67e-04   1.33e-04   1.96e-04  1.15  0.71  2.00  0.863  0.665  1.040  0.3800  0.017      0 375.39    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  6.77  4.86 10.85  0.49  0.00  1.39   1.76e-04   1.45e-04   2.05e-04  0.78  0.48  1.39  0.910  0.720  1.092  0.3800  0.015      0 348.39    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 30.19 12.93 79.90  0.21  0.00  2.94   2.03e-04   1.57e-04   2.62e-04  3.47  1.30  9.45  1.054  0.785  1.377  0.3800  0.016      0 376.35    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 30.19 12.93 79.90  0.21  0.00  2.94   2.03e-04   1.57e-04   2.62e-04  3.47  1.30  9.45  1.054  0.785  1.377  0.3800  0.016      0 376.35    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 11.38  7.58 21.26  0.62  0.00  1.34   1.89e-04   1.58e-04   2.22e-04  1.31  0.76  2.62  0.978  0.784  1.181  0.3800  0.017      0 382.97    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  6.54  5.01  9.43  0.77  0.24  1.66   1.93e-04   1.60e-04   2.23e-04  0.75  0.49  1.25  1.000  0.795  1.192  0.3800  0.018      0 385.05    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 10.71  6.92 18.75  0.00  0.00  0.68   2.05e-04   1.79e-04   2.24e-04  1.23  0.70  2.34  1.064  0.882  1.216  0.3800  0.017      0 382.84    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 10.08  6.78 18.13  0.46  0.00  1.43   1.94e-04   1.65e-04   2.24e-04  1.16  0.68  2.25  1.006  0.817  1.196  0.3800  0.017      0 359.44    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  9.36  6.45 16.37  0.41  0.00  1.30   1.90e-04   1.61e-04   2.18e-04  1.08  0.64  2.05  0.984  0.799  1.166  0.3800  0.017      0 375.71    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  8.87  6.15 14.98  0.25  0.00  1.01   1.85e-04   1.59e-04   2.12e-04  1.02  0.61  1.89  0.957  0.785  1.134  0.3800  0.016      0 365.72    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  7.34  5.39 11.42  0.29  0.00  0.94   2.01e-04   1.72e-04   2.28e-04  0.84  0.53  1.48  1.042  0.850  1.220  0.3800  0.017      0 353.93    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  6.42  4.84  9.42  0.45  0.05  1.10   1.99e-04   1.71e-04   2.30e-04  0.74  0.48  1.24  1.032  0.843  1.225  0.3800  0.017      0 365.77    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  6.42  4.84  9.42  0.45  0.05  1.10   1.99e-04   1.71e-04   2.30e-04  0.74  0.48  1.24  1.032  0.843  1.225  0.3800  0.017      0 365.77    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  9.75  6.91 16.18  1.09  0.39  2.47   1.83e-04   1.49e-04   2.12e-04  1.12  0.69  2.05  0.946  0.743  1.131  0.3800  0.018      0 393.89    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00 12.50  8.00 24.34  0.00  0.00  0.59   2.05e-04   1.82e-04   2.22e-04  1.44  0.80  2.98  1.061  0.893  1.208  0.3800  0.017      0 379.34    431
ZWCL_1953                   1659   0.00    1.0  3.10  0.00  0.00  7.27  5.40 11.14  0.65  0.14  1.51   1.86e-04   1.56e-04   2.15e-04  0.84  0.53  1.45  0.963  0.772  1.146  0.3800  0.017      0 364.91    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.22  4.07  4.39  0.46  0.38  0.54   3.13e-03   3.04e-03   3.22e-03  1.01  0.97  1.06  1.014  0.978  1.048  0.2900  0.303      0 455.42    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.22  4.07  4.39  0.46  0.38  0.54   3.13e-03   3.04e-03   3.22e-03  1.01  0.97  1.06  1.014  0.978  1.048  0.2900  0.303      0 455.42    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.32  4.17  4.49  0.51  0.42  0.60   3.06e-03   2.97e-03   3.15e-03  1.03  0.99  1.08  0.990  0.956  1.024  0.2900  0.302      0 418.07    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.32  4.16  4.49  0.42  0.34  0.51   3.12e-03   3.03e-03   3.21e-03  1.03  0.99  1.08  1.011  0.976  1.044  0.2900  0.300      0 527.23    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.32  4.16  4.49  0.42  0.34  0.51   3.12e-03   3.03e-03   3.21e-03  1.03  0.99  1.08  1.011  0.976  1.044  0.2900  0.300      0 527.23    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.26  4.11  4.43  0.37  0.30  0.45   3.22e-03   3.13e-03   3.31e-03  1.02  0.98  1.07  1.042  1.007  1.075  0.2900  0.304      0 440.75    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.11  3.97  4.27  0.48  0.40  0.57   3.09e-03   2.99e-03   3.18e-03  0.98  0.94  1.03  0.999  0.963  1.033  0.2900  0.299      0 392.21    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.11  3.97  4.27  0.48  0.40  0.57   3.09e-03   2.99e-03   3.18e-03  0.98  0.94  1.03  0.999  0.963  1.033  0.2900  0.299      0 392.21    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.09  3.96  4.24  0.60  0.51  0.70   3.04e-03   2.95e-03   3.14e-03  0.98  0.94  1.02  0.985  0.948  1.019  0.2900  0.306      0 429.65    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.24  4.09  4.40  0.50  0.42  0.59   3.04e-03   2.95e-03   3.13e-03  1.01  0.97  1.06  0.983  0.948  1.016  0.2900  0.298      0 437.45    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.20  4.04  4.36  0.39  0.31  0.47   3.19e-03   3.10e-03   3.28e-03  1.00  0.96  1.05  1.032  0.996  1.066  0.2900  0.302      0 479.55    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.24  4.09  4.40  0.50  0.42  0.59   3.04e-03   2.95e-03   3.13e-03  1.01  0.97  1.06  0.983  0.948  1.016  0.2900  0.298      0 437.45    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.22  4.07  4.38  0.50  0.41  0.59   3.11e-03   3.01e-03   3.20e-03  1.01  0.97  1.05  1.005  0.969  1.039  0.2900  0.304      0 463.35    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.23  4.07  4.39  0.44  0.36  0.52   3.10e-03   3.02e-03   3.20e-03  1.01  0.97  1.06  1.004  0.970  1.038  0.2900  0.299      0 417.05    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.23  4.07  4.39  0.44  0.36  0.52   3.10e-03   3.02e-03   3.20e-03  1.01  0.97  1.06  1.004  0.970  1.038  0.2900  0.299      0 417.05    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.27  4.11  4.43  0.44  0.37  0.53   3.12e-03   3.03e-03   3.21e-03  1.02  0.98  1.07  1.009  0.974  1.043  0.2900  0.301      0 437.45    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.09  3.94  4.24  0.46  0.38  0.54   3.16e-03   3.07e-03   3.25e-03  0.98  0.94  1.02  1.023  0.986  1.057  0.2900  0.304      0 406.42    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.09  3.94  4.24  0.46  0.38  0.54   3.16e-03   3.07e-03   3.25e-03  0.98  0.94  1.02  1.023  0.986  1.057  0.2900  0.304      0 406.42    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.12  3.98  4.27  0.48  0.40  0.57   3.14e-03   3.04e-03   3.23e-03  0.99  0.94  1.03  1.015  0.978  1.048  0.2900  0.304      0 479.22    431
ZWCL_3146                    909   0.00    1.0  2.70  0.00  0.00  4.28  4.13  4.45  0.46  0.38  0.54   3.13e-03   3.04e-03   3.21e-03  1.02  0.98  1.07  1.012  0.977  1.045  0.2900  0.303      0 475.05    431
