# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_2029                   891   0.56   0.72  3.15  0.00  0.00  7.39  6.93  7.90  0.40  0.29  0.51   5.24e-03   5.11e-03   5.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.913   1.14    227
ABELL_2029                   891   0.72   0.90  3.15  0.00  0.00  7.73  7.27  8.24  0.59  0.46  0.73   5.20e-03   5.07e-03   5.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.924   0.93    226
ABELL_2029                   891   0.90   1.10  3.15  0.00  0.00  8.56  7.98  9.24  0.49  0.35  0.65   5.23e-03   5.09e-03   5.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.895   1.12    229
ABELL_2029                   891   1.10   1.33  3.15  0.00  0.00  8.29  7.73  8.98  0.40  0.27  0.52   5.45e-03   5.32e-03   5.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.918   1.26    230
ABELL_2029                   891   1.33   1.60  3.15  0.00  0.00  8.67  8.07  9.35  0.36  0.23  0.49   5.63e-03   5.49e-03   5.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.949   1.05    235
ABELL_2029                   891   1.60   1.93  3.15  0.00  0.00  9.19  8.53  9.98  0.38  0.24  0.52   5.71e-03   5.56e-03   5.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.965   0.98    240
ABELL_2029                   891   1.93   2.34  3.15  0.00  0.00  8.74  8.14  9.45  0.44  0.30  0.59   5.85e-03   5.70e-03   6.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  1.001   1.12    244
ABELL_2029                   891   2.34   3.00  3.15  0.00  0.00  9.01  8.44  9.66  0.40  0.28  0.54   7.60e-03   7.43e-03   7.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  1.272   1.05    275
ABELL_2034                  2204   0.00   0.51  1.58  0.00  0.00  7.24  6.45  8.24  0.41  0.20  0.63   6.84e-04   6.52e-04   7.18e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.090   1.16    136
ABELL_2034                  2204   0.51   0.77  1.58  0.00  0.00  7.65  6.77  8.74  0.23  0.05  0.41   7.34e-04   7.02e-04   7.65e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.092   0.95    136
ABELL_2034                  2204   0.77   0.98  1.58  0.00  0.00  7.97  7.02  9.20  0.62  0.38  0.90   6.47e-04   6.16e-04   6.84e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.086   0.95    134
ABELL_2034                  2204   0.98   1.19  1.58  0.00  0.00  7.92  7.02  9.06  0.53  0.30  0.78   7.06e-04   6.74e-04   7.43e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.092   0.91    140
ABELL_2034                  2204   1.19   1.39  1.58  0.00  0.00  7.96  7.04  9.16  0.25  0.06  0.45   7.55e-04   7.22e-04   7.88e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.092   0.81    140
ABELL_2034                  2204   1.39   1.58  1.58  0.00  0.00  7.75  6.80  9.00  0.22  0.03  0.42   7.36e-04   7.02e-04   7.68e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.090   1.02    138
ABELL_2034                  2204   1.58   1.78  1.58  0.00  0.00  7.56  6.71  8.64  0.16  0.00  0.33   8.00e-04   7.67e-04   8.32e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.096   1.01    139
ABELL_2034                  2204   1.78   1.98  1.58  0.00  0.00  7.22  6.44  8.18  0.47  0.26  0.69   7.37e-04   7.05e-04   7.74e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.094   1.21    141
ABELL_2034                  2204   1.98   2.17  1.58  0.00  0.00  7.80  6.93  8.95  0.42  0.21  0.65   7.29e-04   6.97e-04   7.66e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.093   0.88    142
ABELL_2034                  2204   2.17   2.39  1.58  0.00  0.00  8.13  7.17  9.39  0.45  0.23  0.69   7.59e-04   7.23e-04   7.94e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.098   1.15    148
ABELL_2034                  2204   2.39   2.63  1.58  0.00  0.00  7.14  6.37  8.06  0.54  0.32  0.77   7.48e-04   7.13e-04   7.86e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.098   1.39    146
ABELL_2034                  2204   2.63   2.91  1.58  0.00  0.00  6.73  6.05  7.59  0.33  0.14  0.53   8.16e-04   7.81e-04   8.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.101   1.02    152
ABELL_2034                  2204   2.91   3.35  1.58  0.00  0.00  6.54  5.87  7.38  0.19  0.03  0.36   9.36e-04   8.95e-04   9.76e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.111   1.09    163
ABELL_2034                  2204   3.35   4.11  1.58  0.00  0.00  6.26  5.69  6.97  0.40  0.23  0.59   1.15e-03   1.10e-03   1.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.140   1.11    196
ABELL_2034                  2204   4.11   4.95  1.58  0.00  0.00  6.58  5.79  7.58  0.22  0.01  0.45   1.08e-03   1.03e-03   1.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.125   1.06    202
ABELL_2052                   890   0.00   0.33  2.85  0.00  0.00  1.67  1.63  1.71  0.49  0.44  0.54   2.42e-03   2.32e-03   2.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.468   2.59    150
ABELL_2052                   890   0.33   0.48  2.85  0.00  0.00  1.91  1.86  1.96  0.59  0.53  0.65   2.54e-03   2.44e-03   2.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.503   1.83    164
ABELL_2052                   890   0.48   0.64  2.85  0.00  0.00  2.77  2.69  2.85  0.97  0.87  1.07   2.24e-03   2.16e-03   2.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.491   1.30    181
ABELL_2052                   890   0.64   0.84  2.85  0.00  0.00  2.93  2.84  3.02  0.68  0.61  0.76   2.55e-03   2.47e-03   2.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.500   1.17    186
ABELL_2052                   890   0.84   1.11  2.85  0.00  0.00  3.23  3.12  3.34  0.72  0.64  0.82   2.59e-03   2.50e-03   2.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.513   1.12    197
ABELL_2052                   890   1.11   1.41  2.85  0.00  0.00  3.34  3.23  3.46  0.57  0.49  0.65   2.78e-03   2.70e-03   2.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.523   1.08    206
ABELL_2052                   890   1.41   1.75  2.85  0.00  0.00  3.51  3.39  3.64  0.50  0.43  0.58   2.94e-03   2.86e-03   3.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.534   1.09    209
ABELL_2052                   890   1.75   2.30  2.85  0.00  0.00  3.33  3.22  3.43  0.46  0.41  0.52   4.51e-03   4.40e-03   4.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0353  0.792   1.15    248
ABELL_2063                  4187   0.00   1.08  3.21  0.00  0.00  3.83  3.58  4.10  0.95  0.72  1.21   3.87e-03   3.59e-03   4.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.600   0.99    125
ABELL_2063                  4187   1.08   2.06  3.21  0.00  0.00  4.41  4.08  4.76  0.77  0.55  1.03   4.07e-03   3.80e-03   4.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.581   0.81    125
ABELL_2063                  4187   2.06   2.99  3.21  0.00  0.00  5.05  4.63  5.52  0.88  0.62  1.19   3.91e-03   3.64e-03   4.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.576   0.80    133
ABELL_2063                  4187   2.99   3.93  3.21  0.00  0.00  5.77  5.21  6.46  0.62  0.37  0.91   4.16e-03   3.89e-03   4.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.566   0.99    132
ABELL_2063                  4187   3.93   4.92  3.21  0.00  0.00  5.37  4.81  6.01  0.77  0.50  1.08   3.85e-03   3.59e-03   4.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.539   1.13    132
ABELL_2063                  4187   4.92   6.01  3.21  0.00  0.00  7.23  6.32  8.35  1.18  0.75  1.71   3.61e-03   3.32e-03   3.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.530   1.39    136
ABELL_2063                  4187   6.01   6.89  3.21  0.00  0.00  7.55  6.41  9.21  1.36  0.78  2.26   2.34e-03   2.07e-03   2.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.342   1.14     99
ABELL_2063                  6263   0.00   0.50  3.21  0.00  0.00  3.68  3.41  3.97  0.92  0.70  1.18   1.27e-03   1.17e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.263   1.07    110
ABELL_2063                  6263   0.50   0.80  3.21  0.00  0.00  3.57  3.30  3.88  0.66  0.47  0.88   1.39e-03   1.29e-03   1.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.266   1.04    115
ABELL_2063                  6263   0.80   1.05  3.21  0.00  0.00  3.98  3.65  4.35  0.58  0.39  0.81   1.41e-03   1.32e-03   1.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.259   0.93    112
ABELL_2063                  6263   1.05   1.30  3.21  0.00  0.00  3.76  3.48  4.07  0.74  0.54  0.97   1.38e-03   1.29e-03   1.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.260   1.09    112
ABELL_2063                  6263   1.30   1.56  3.21  0.00  0.00  4.31  3.94  4.71  0.62  0.42  0.86   1.41e-03   1.32e-03   1.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.261   0.94    114
ABELL_2063                  6263   1.56   1.81  3.21  0.00  0.00  3.66  3.35  4.01  0.32  0.18  0.48   1.53e-03   1.44e-03   1.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.259   1.14    112
ABELL_2063                  6263   1.81   2.09  3.21  0.00  0.00  3.97  3.63  4.35  0.45  0.28  0.65   1.48e-03   1.38e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.263   1.09    119
ABELL_2063                  6263   2.09   2.38  3.21  0.00  0.00  3.54  3.23  3.88  0.32  0.18  0.50   1.54e-03   1.44e-03   1.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.259   1.12    114
ABELL_2063                  6263   2.38   2.67  3.21  0.00  0.00  3.46  3.15  3.80  0.25  0.12  0.40   1.62e-03   1.52e-03   1.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.262   1.11    116
ABELL_2063                  6263   2.67   2.79  3.21  0.00  0.00  3.90  3.32  4.67  0.35  0.10  0.75   6.00e-04   5.28e-04   6.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0351  0.102   1.14     56
ABELL_2104                   895   0.00   0.43 14.93  0.00  0.00  8.15  7.27  9.27  0.34  0.16  0.53   8.21e-04   7.89e-04   8.54e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.117   0.94    145
ABELL_2104                   895   0.43   0.66 14.93  0.00  0.00 10.49  9.03 12.48  0.28  0.04  0.52   8.33e-04   7.97e-04   8.86e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.117   1.04    152
ABELL_2104                   895   0.66   0.89 14.93  0.00  0.00  9.56  8.42 11.00  0.52  0.29  0.78   8.71e-04   8.33e-04   9.10e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.128   1.04    157
ABELL_2104                   895   0.89   1.11 14.93  0.00  0.00  9.67  8.53 11.14  0.50  0.27  0.75   8.98e-04   8.60e-04   9.37e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.132   1.10    162
ABELL_2104                   895   1.11   1.39 14.93  0.00  0.00  8.86  7.92 10.01  0.36  0.16  0.58   1.05e-03   1.01e-03   1.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.151   1.10    170
ABELL_2104                   895   1.39   1.87 14.93  0.00  0.00  7.34  6.76  8.02  0.43  0.28  0.60   1.50e-03   1.45e-03   1.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.212   0.80    202
ABELL_2104                   895   1.87   2.41 14.93  0.00  0.00  6.95  6.30  7.75  0.25  0.10  0.42   1.30e-03   1.25e-03   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.177   1.02    196
ABELL_2142                  1228   0.00   0.59  4.31  0.00  0.00  5.99  5.56  6.49  0.27  0.16  0.39   7.96e-03   7.73e-03   8.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.385   1.11    164
ABELL_2142                  1228   0.59   0.89  4.31  0.00  0.00  8.08  7.28  9.07  0.44  0.26  0.64   5.78e-03   5.56e-03   5.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.046   1.02    152
ABELL_2142                  1228   0.89   1.23  4.31  0.00  0.00  8.19  7.38  9.14  0.22  0.06  0.38   6.67e-03   6.45e-03   6.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.164   1.10    160
ABELL_2142                  1228   1.23   1.64  4.31  0.00  0.00  8.95  8.07  9.98  0.51  0.30  0.73   6.96e-03   6.70e-03   7.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.267   1.11    169
ABELL_2142                  1228   1.64   2.07  4.31  0.00  0.00  9.33  8.36 10.51  0.42  0.22  0.64   6.67e-03   6.43e-03   6.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.176   0.99    163
ABELL_2142                  1228   2.07   2.58  4.31  0.00  0.00  9.12  8.19 10.27  0.69  0.44  0.95   6.17e-03   5.91e-03   6.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  1.124   1.12    166
ABELL_2142                  1228   2.58   2.62  4.31  0.00  0.00  8.54  6.59 13.99  3.99  1.74 16.40   2.65e-04   1.17e-04   3.53e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0898  0.072   1.80     17
ABELL_2147                  3211   0.00   1.70  3.38  0.00  0.00  4.62  4.26  5.03  0.41  0.25  0.59   2.42e-03   2.29e-03   2.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.299   1.08    141
ABELL_2147                  3211   1.70   2.60  3.38  0.00  0.00  4.45  4.10  4.84  0.30  0.16  0.46   2.56e-03   2.43e-03   2.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.303   0.93    144
ABELL_2147                  3211   2.60   3.48  3.38  0.00  0.00  4.09  3.79  4.42  0.39  0.25  0.56   2.67e-03   2.53e-03   2.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.316   1.07    150
ABELL_2147                  3211   3.48   4.58  3.38  0.00  0.00  4.16  3.82  4.54  0.18  0.07  0.31   3.19e-03   3.04e-03   3.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.351   1.42    165
ABELL_2147                  3211   4.58   5.77  3.38  0.00  0.00  4.10  3.78  4.47  0.24  0.13  0.39   3.58e-03   3.40e-03   3.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.387   1.22    177
ABELL_2147                  3211   5.77   7.12  3.38  0.00  0.00  4.67  4.30  5.08  0.33  0.19  0.48   4.01e-03   3.83e-03   4.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.432   1.10    195
ABELL_2147                  3211   7.12   7.77  3.38  0.00  0.00  4.30  3.83  4.82  0.63  0.37  0.94   1.71e-03   1.57e-03   1.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.197   1.26    124
ABELL_2163                  1653   0.00   0.29 12.04  0.00  0.00 19.07 14.92 25.48  0.30  0.00  0.65   7.79e-04   7.32e-04   8.35e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.074   1.02    149
ABELL_2163                  1653   0.29   0.40 12.04  0.00  0.00 16.11 13.30 19.97  0.00  0.00  0.23   7.50e-04   7.18e-04   7.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.070   0.95    141
ABELL_2163                  1653   0.40   0.49 12.04  0.00  0.00 16.71 13.47 21.80  0.11  0.00  0.41   7.16e-04   6.77e-04   7.48e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.068   1.08    142
ABELL_2163                  1653   0.49   0.57 12.04  0.00  0.00 15.59 12.55 20.35  0.46  0.11  0.79   6.97e-04   6.56e-04   7.42e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.070   0.97    143
ABELL_2163                  1653   0.57   0.65 12.04  0.00  0.00 15.59 12.83 19.72  0.65  0.31  1.02   6.78e-04   6.40e-04   7.17e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.071   1.02    144
ABELL_2163                  1653   0.65   0.72 12.04  0.00  0.00 16.21 13.05 21.35  0.78  0.41  1.16   7.06e-04   6.67e-04   7.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.075   0.98    156
ABELL_2163                  1653   0.72   0.79 12.04  0.00  0.00 15.94 13.04 20.11  0.17  0.00  0.46   7.36e-04   6.98e-04   7.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.071   0.86    146
ABELL_2163                  1653   0.79   0.84 12.04  0.00  0.00 13.11 10.92 16.35  0.51  0.22  0.82   6.15e-04   5.85e-04   6.49e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.063   0.78    138
ABELL_2163                  1653   0.84   0.91 12.04  0.00  0.00 12.95 10.88 15.88  0.39  0.12  0.66   7.14e-04   6.82e-04   7.53e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.073   1.14    147
ABELL_2163                  1653   0.91   0.98 12.04  0.00  0.00 14.43 12.08 17.76  0.13  0.00  0.38   7.54e-04   7.19e-04   7.84e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.073   1.04    145
ABELL_2163                  1653   0.98   1.04 12.04  0.00  0.00 17.95 14.87 22.38  0.00  0.00  0.09   7.74e-04   7.53e-04   7.97e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.073   0.93    148
ABELL_2163                  1653   1.04   1.11 12.04  0.00  0.00 17.59 14.23 23.10  0.05  0.00  0.34   7.41e-04   7.00e-04   7.70e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.070   1.00    144
ABELL_2163                  1653   1.11   1.17 12.04  0.00  0.00 16.68 13.77 21.16  0.15  0.00  0.46   6.94e-04   6.58e-04   7.26e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.067   1.02    137
ABELL_2163                  1653   1.17   1.25 12.04  0.00  0.00 19.32 15.38 24.64  0.00  0.00  0.29   7.86e-04   7.46e-04   8.14e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.074   1.10    151
ABELL_2163                  1653   1.25   1.32 12.04  0.00  0.00 17.36 13.95 22.54  0.28  0.00  0.61   7.05e-04   6.67e-04   7.50e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.069   1.05    144
ABELL_2163                  1653   1.32   1.40 12.04  0.00  0.00 16.56 13.40 21.87  0.34  0.00  0.66   7.45e-04   7.05e-04   7.97e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.074   1.17    154
ABELL_2163                  1653   1.40   1.48 12.04  0.00  0.00 20.03 15.51 27.67  0.24  0.00  0.43   7.65e-04   7.17e-04   8.21e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.073   1.00    153
ABELL_2163                  1653   1.48   1.57 12.04  0.00  0.00 21.01 16.36 29.94  0.29  0.00  0.70   7.05e-04   6.59e-04   7.64e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.067   0.91    145
ABELL_2163                  1653   1.57   1.66 12.04  0.00  0.00 19.85 15.84 25.94  0.05  0.00  0.38   8.29e-04   7.80e-04   8.64e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.076   0.98    150
ABELL_2163                  1653   1.66   1.76 12.04  0.00  0.00 22.49 16.74 29.52  0.32  0.00  0.75   7.47e-04   6.98e-04   8.03e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.071   1.11    150
ABELL_2163                  1653   1.76   1.86 12.04  0.00  0.00 25.79 19.55 34.68  0.00  0.00  0.28   7.99e-04   7.55e-04   8.36e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.071   1.01    149
ABELL_2163                  1653   1.86   1.98 12.04  0.00  0.00 23.22 18.01 30.18  0.00  0.00  0.07   8.28e-04   7.97e-04   8.62e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.074   0.99    158
ABELL_2163                  1653   1.98   2.10 12.04  0.00  0.00 19.46 15.20 25.83  0.48  0.07  0.91   7.40e-04   6.94e-04   7.99e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.072   1.27    150
ABELL_2163                  1653   2.10   2.25 12.04  0.00  0.00 17.66 14.08 22.39  0.05  0.00  0.35   8.59e-04   8.12e-04   8.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.078   0.99    162
ABELL_2163                  1653   2.25   2.39 12.04  0.00  0.00 20.88 16.47 28.52  0.43  0.02  0.85   7.81e-04   7.34e-04   8.44e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.073   0.91    154
ABELL_2163                  1653   2.39   2.57 12.04  0.00  0.00 21.52 16.64 28.62  0.37  0.00  0.79   8.57e-04   8.03e-04   9.21e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.078   0.87    163
ABELL_2163                  1653   2.57   2.74 12.04  0.00  0.00 29.52 20.90 41.44  0.18  0.00  0.72   8.80e-04   8.03e-04   9.49e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.076   1.04    160
ABELL_2163                  1653   2.74   2.92 12.04  0.00  0.00 19.33 15.81 25.49  0.00  0.00  0.11   8.75e-04   8.49e-04   9.09e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.079   1.11    166
ABELL_2163                  1653   2.92   3.12 12.04  0.00  0.00 24.47 18.98 31.71  0.00  0.00  0.23   9.32e-04   8.89e-04   9.70e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.082   0.87    172
ABELL_2163                  1653   3.12   3.32 12.04  0.00  0.00 27.64 20.38 38.77  0.30  0.00  0.78   8.95e-04   8.30e-04   9.75e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.080   1.04    169
ABELL_2163                  1653   3.32   3.55 12.04  0.00  0.00 25.60 19.69 34.80  0.03  0.00  0.46   9.62e-04   8.95e-04   1.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  0.083   0.94    180
